time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-01-04T13:21:55.250Z,44.4777,-114.1742,6.12,3.7,mwr,,67,0.576,0.6,us,usc000tblx,2015-03-27T07:01:44.040Z,"5 km ESE of Challis, Idaho",earthquake,3.5,4.2,0.042,54,reviewed,us,us
2015-01-04T20:08:14.199Z,41.8825,-119.6389,10.4,3.9,ml,5,100.39,0.136,0.0941,nn,nn00475344,2018-06-29T23:42:08.831Z,"42 km E of Fort Bidwell, California",earthquake,,4,0.38,5,reviewed,nn,nn
2015-01-04T21:37:01.300Z,35.8196,-97.4362,6.604,3.6,mwr,,68,,0.27,us,usc000tbnt,2020-03-19T23:39:09.031Z,"6 km S of Guthrie, Oklahoma",earthquake,1.9,6.6,0.066,22,reviewed,tul,us
2015-01-05T01:47:21.986Z,41.8698,-119.6366,7.9,3.7,ml,5,99.33,0.145,0.1379,nn,nn00475380,2018-06-29T23:42:18.095Z,"42 km E of Fort Bidwell, California",earthquake,,6.3,0.56,5,reviewed,nn,nn
2015-01-05T12:14:19.800Z,36.7411,-98.1117,6.598,3.5,ml,,101,,0.85,us,usc000tbtm,2015-03-27T07:01:57.040Z,"Oklahoma",earthquake,2.7,2.9,,,reviewed,tul,tul
2015-01-05T12:57:34.830Z,37.0214,-98.0891,5,3,mb_lg,,38,0.102,0.7,us,usc000tbtr,2015-03-27T07:01:57.040Z,"Kansas",earthquake,2.5,2,0.075,61,reviewed,us,us
2015-01-05T13:52:06.700Z,36.7453,-98.1112,6.522,3.1,ml,,101,,0.49,us,usc000tbtx,2015-03-27T07:01:58.040Z,"3 km ESE of Nescatunga, Oklahoma",earthquake,3.1,7.8,,,reviewed,tul,tul
2015-01-05T15:35:50.158Z,41.8852,-119.641,9.8,3.7,ml,7,100.62,0.133,0.1816,nn,nn00475453,2018-06-29T23:42:11.060Z,"42 km E of Fort Bidwell, California",earthquake,,5.3,0.31,7,reviewed,nn,nn
2015-01-05T15:39:56.391Z,41.8744,-119.6204,8.2,3.2,ml,6,99.63,0.152,0.1636,nn,nn00475455,2018-06-29T23:42:11.166Z,"44 km E of Fort Bidwell, California",earthquake,,4.2,0.4,6,reviewed,nn,nn
2015-01-05T22:06:43.600Z,36.2611,-97.2623,5,3.6,mwr,,50,,0.7,us,usc000tbz7,2015-03-27T07:02:05.040Z,"3 km SE of Perry, Oklahoma",earthquake,2.4,2,0.046,46,reviewed,tul,us
2015-01-05T22:27:39.800Z,36.2603,-97.2616,4.356,3.6,mwr,,48,,0.66,us,usc000tbzv,2020-03-19T23:39:33.782Z,"4 km SE of Perry, Oklahoma",earthquake,1.8,6.6,0.043,52,reviewed,tul,us
2015-01-05T23:26:09.184Z,41.8676,-119.6378,9.3,3,ml,6,143.18,0.146,0.1638,nn,nn00475559,2018-06-29T23:42:12.742Z,"42 km E of Fort Bidwell, California",earthquake,,4.1,0.43,6,reviewed,nn,nn
2015-01-06T09:56:56.920Z,38.4395,-119.2588333,8.88,3.19,ml,100,91,0.155,0.09,nc,nc72376166,2018-06-29T23:42:26.409Z,"20 km N of Bridgeport, California",earthquake,0.14,0.51,0.193,28,reviewed,nc,nc
2015-01-06T11:03:50.334Z,41.8959,-119.6459,10.4,3.4,ml,5,126.14,0.125,0.1299,nn,nn00475643,2018-06-29T23:42:24.520Z,"42 km E of Fort Bidwell, California",earthquake,,3.8,0.53,5,reviewed,nn,nn
2015-01-06T15:45:15.300Z,36.2591,-97.26,5.456,3.1,ml,,60,,0.67,us,usc000tc5b,2015-03-27T07:02:16.040Z,"4 km SE of Perry, Oklahoma",earthquake,1.4,7.5,,,reviewed,tul,tul
2015-01-06T15:59:13.434Z,38.8523,-116.173,0,3.1,ml,7,233.69,0.682,0.2124,nn,nn00475665,2018-06-29T23:42:25.565Z,"75 km SSW of Eureka, Nevada",earthquake,,0,0.01,3,reviewed,nn,nn
2015-01-06T18:28:04.200Z,36.2592,-97.2609,5.572,3.1,ml,,,,0.61,us,usc000tcdu,2015-03-27T07:02:19.040Z,"Oklahoma",earthquake,1.5,3.5,,,reviewed,tul,tul
2015-01-06T21:10:31.550Z,32.835,-96.9027,5.93,3.5,mb_lg,,38,0.547,0.19,us,usc000tc7z,2019-10-10T14:58:00.663Z,"4 km ENE of Irving, Texas",earthquake,3.5,7.7,0.055,99,reviewed,us,us
2015-01-06T21:55:19.120Z,32.8662,-100.8647,3.95,3.5,mb_lg,,90,1.057,0.64,us,usc000tc8i,2019-09-30T22:08:28.711Z,"western Texas",earthquake,4.1,7.9,0.056,99,reviewed,us,us
2015-01-06T23:10:48.300Z,36.6932,-97.6764,4.809,3,ml,,63,,0.67,us,usc000tca3,2015-03-27T07:02:21.040Z,"10 km W of Lamont, Oklahoma",earthquake,1,7.2,,,reviewed,tul,tul
2015-01-07T00:40:26.570Z,36.8765,-104.751,4.33,3.7,ml,,26,0.377,1,us,usc000tca2,2015-03-27T07:02:22.040Z,"27 km S of Sequndo, Colorado",earthquake,5,6.6,0.059,62,reviewed,us,us
2015-01-07T00:52:09.050Z,32.847,-96.8922,5,3.6,mb_lg,,36,0.551,0.52,us,usc000tca7,2020-03-19T23:41:38.739Z,"6 km NE of Irving, Texas",earthquake,3.3,2,0.054,99,reviewed,us,us
2015-01-07T02:42:15.416Z,41.8744,-119.6403,8.1,3.1,ml,6,130.55,0.14,0.1991,nn,nn00475803,2018-06-29T23:42:32.615Z,"42 km E of Fort Bidwell, California",earthquake,,4.6,0.49,6,reviewed,nn,nn
2015-01-07T06:59:03.320Z,32.8417,-96.9131,5,3.1,mb_lg,,38,0.565,0.72,us,usc000tcc6,2020-03-19T23:43:51.131Z,"4 km NE of Irving, Texas",earthquake,2.4,2,0.092,65,reviewed,us,us
2015-01-07T19:41:37.900Z,35.8173,-97.4291,6.933,3.8,mwr,,68,,0.81,us,usc000tcfw,2020-03-19T23:45:04.252Z,"6 km S of Guthrie, Oklahoma",earthquake,1.9,5.6,0.047,43,reviewed,tul,us
2015-01-08T05:06:59.800Z,36.8723,-98.1351,7.034,3,ml,,109,,0.43,us,usc000td1l,2015-04-10T18:56:26.040Z,"13 km N of Nescatunga, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul
2015-01-08T07:59:29.255Z,41.8802,-119.6368,8.7,3.3,ml,8,121.99,0.139,0.1243,nn,nn00475994,2018-06-29T23:42:41.525Z,"42 km E of Fort Bidwell, California",earthquake,,3.2,0.28,8,reviewed,nn,nn
2015-01-08T13:18:09.067Z,41.864,-119.6297,8.6,3,ml,7,132.53,0.152,0.1139,nn,nn00476014,2018-06-29T23:42:40.566Z,"43 km E of Fort Bidwell, California",earthquake,,4.5,0.27,7,reviewed,nn,nn
2015-01-08T22:03:42.200Z,36.5852,-98.4708,5,3,ml,,145,,0.4,us,usc000te2u,2015-04-10T18:56:27.040Z,"1 km NW of Carmen, Oklahoma",earthquake,2.9,2,,,reviewed,tul,tul
2015-01-09T06:44:16.400Z,35.8143,-97.418,6.593,3.5,mwr,,68,,0.86,us,usc000te4p,2020-03-19T23:45:28.887Z,"7 km S of Guthrie, Oklahoma",earthquake,1.9,6.5,0.08,15,reviewed,tul,us
2015-01-09T06:53:57.200Z,35.8159,-97.4212,7.452,3.1,ml,,68,,0.94,us,usc000te67,2015-04-10T18:56:27.040Z,"7 km S of Guthrie, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2015-01-09T16:39:48.700Z,36.2842,-96.9784,5.284,3.5,ml,,80,,0.61,us,usc000te6q,2015-04-10T18:56:27.040Z,"3 km ESE of Morrison, Oklahoma",earthquake,1.9,5.9,,,reviewed,tul,tul
2015-01-09T16:51:50.400Z,36.2886,-96.8926,4.898,3.3,ml,,87,,0.73,us,usc000te6x,2020-03-19T23:46:00.541Z,"7 km NNE of Glencoe, Oklahoma",earthquake,1.5,7.3,,,reviewed,tul,tul
2015-01-10T01:30:43.100Z,44.4551,-114.1098,10.2,3.8,ml,,79,0.159,1.07,us,usc000teea,2015-04-10T18:56:28.040Z,"11 km ESE of Challis, Idaho",earthquake,4.3,7.1,,,reviewed,mb,mb
2015-01-10T01:36:50.000Z,44.4526,-114.1101,9.7,3,ml,,79,0.161,1.16,us,usc000teec,2015-04-10T18:56:28.040Z,"11 km ESE of Challis, Idaho",earthquake,1.8,7.7,,,reviewed,mb,mb
2015-01-10T04:26:07.500Z,35.8136,-97.4153,7.063,3,ml,,68,,0.42,us,usc000teeu,2015-04-10T18:56:28.040Z,"7 km S of Guthrie, Oklahoma",earthquake,4.7,7.8,,,reviewed,tul,tul
2015-01-10T05:06:52.600Z,36.2627,-97.2732,4.949,3.1,mb_lg,,58,,0.64,us,usc000tef0,2015-04-10T18:56:28.040Z,"3 km SSE of Perry, Oklahoma",earthquake,1,7.9,0.055,92,reviewed,tul,us
2015-01-10T06:14:03.300Z,36.2699,-97.2469,5.329,3.2,mb_lg,,60,,0.61,us,usc000tef6,2015-04-10T18:56:28.040Z,"4 km ESE of Perry, Oklahoma",earthquake,1.3,7.6,0.054,95,reviewed,tul,us
2015-01-10T08:39:19.100Z,36.9163,-97.7994,3.081,3,ml,,,,0.46,us,usc000teff,2015-04-10T18:56:28.040Z,"11 km ENE of Wakita, Oklahoma",earthquake,1.4,5.7,,,reviewed,tul,tul
2015-01-10T10:30:38.565Z,41.8849,-119.634,9.1,3,ml,7,121.9,0.138,0.1243,nn,nn00476404,2018-06-29T23:42:56.382Z,"43 km E of Fort Bidwell, California",earthquake,,3.5,0.24,7,reviewed,nn,nn
2015-01-10T13:27:25.000Z,36.23,-97.57,5,3.2,ml,,,,0.56,us,usc000tegk,2015-04-10T18:56:28.040Z,"8 km S of Covington, Oklahoma",earthquake,0.9,2,,,reviewed,tul,tul
2015-01-10T16:36:26.260Z,37.1703,-97.9438,5,3.2,mb_lg,,71,0.043,0.73,us,usc000tei4,2015-07-19T22:10:56.820Z,"7 km ENE of Anthony, Kansas",earthquake,3.3,1.7,0.056,89,reviewed,us,us
2015-01-10T16:59:13.660Z,47.7971667,-124.7316667,23.057,3.04,ml,25,202,0.1872,0.41,uw,uw60946547,2016-07-22T19:43:27.190Z,"30 km WSW of Forks, Washington",earthquake,1.26,1.6,0.146,107,reviewed,uw,uw
2015-01-10T22:28:35.600Z,44.4513,-114.1256,13,3.6,ml,,53,0.155,1.14,us,usc000tel7,2015-04-10T18:56:29.040Z,"southern Idaho",earthquake,4.8,7.3,,,reviewed,mb,mb
2015-01-11T10:28:21.900Z,35.805,-97.4063,6.686,3.4,mwr,,67,,0.92,us,usc000temr,2020-03-19T23:46:50.296Z,"8 km SSE of Guthrie, Oklahoma",earthquake,3,7.2,0.098,10,reviewed,tul,us
2015-01-12T11:36:38.890Z,41.7482,-71.9019,5.4,3.3,mb_lg,,87,0.246,0.36,us,usc000tesx,2020-11-08T17:57:43.893Z,"0 km NE of Wauregan, Connecticut",earthquake,2.5,7.8,0.054,91,reviewed,us,us
2015-01-13T02:10:25.200Z,35.8755,-97.2394,6.577,3.1,ml,,70,,0.3,us,usc000tf2l,2015-04-10T18:56:31.040Z,"3 km N of Meridian, Oklahoma",earthquake,1.7,1.6,,,reviewed,tul,tul
2015-01-13T04:13:03.346Z,41.9015,-119.6246,8.3,3,ml,6,101.92,0.136,0.2106,nn,nn00476828,2018-06-29T23:43:19.544Z,"43 km E of Fort Bidwell, California",earthquake,,3.6,0.42,6,reviewed,nn,nn
2015-01-13T04:13:34.520Z,41.852,-119.6876667,0.02,3.24,ml,5,192,0.4623,0.63,uw,uw60104308,2015-01-13T22:42:55.732Z,"38 km E of Fort Bidwell, California",earthquake,2.4,5.95,0.3,24,reviewed,uw,uw
2015-01-13T04:13:52.411Z,41.8913,-119.655,10.8,3.3,ml,4,318.79,0.121,0.0314,nn,nn00477560,2018-06-29T23:43:35.473Z,"41 km E of Fort Bidwell, California",earthquake,,2.8,0.35,4,reviewed,nn,nn
2015-01-13T04:29:42.824Z,41.8791,-119.6235,9.4,3.8,ml,6,143.21,0.147,0.1764,nn,nn00476835,2018-06-29T23:43:21.692Z,"43 km E of Fort Bidwell, California",earthquake,,4.1,0.37,6,reviewed,nn,nn
2015-01-13T04:31:07.859Z,41.8694,-119.6372,7.6,3.6,ml,5,221.65,0.145,0.1922,nn,nn00476837,2018-06-29T23:43:20.050Z,"42 km E of Fort Bidwell, California",earthquake,,6.3,0.59,5,reviewed,nn,nn
2015-01-13T07:22:26.095Z,41.9058,-119.6261,7.3,3.1,ml,6,121.27,0.133,0.1627,nn,nn00476861,2018-06-29T23:43:21.997Z,"43 km E of Fort Bidwell, California",earthquake,,4.1,0.41,6,reviewed,nn,nn
2015-01-13T09:54:03.310Z,41.8921,-119.6342,9.6,3,ml,6,130.86,0.134,0.1736,nn,nn00476895,2018-06-29T23:43:22.647Z,"43 km E of Fort Bidwell, California",earthquake,,3.2,0.5,6,reviewed,nn,nn
2015-01-13T09:59:46.400Z,36.8175,-97.7066,5.5,3.6,mb_lg,,55,,0.72,us,usc000tf5f,2015-04-10T18:56:31.040Z,"2 km ENE of Medford, Oklahoma",earthquake,1.8,7.6,0.048,128,reviewed,tul,us
2015-01-14T00:06:42.400Z,35.8085,-97.4146,6.712,3,mb_lg,,68,,0.84,us,usc000tfh3,2015-04-10T18:56:33.040Z,"7 km S of Guthrie, Oklahoma",earthquake,1.9,7.5,0.056,84,reviewed,tul,us
2015-01-14T00:46:27.600Z,36.7537,-97.5552,5,3.1,mb_lg,,65,,0.59,us,usc000tfh9,2015-04-10T18:56:33.040Z,"6 km SSW of Deer Creek, Oklahoma",earthquake,1.9,7.7,0.06,73,reviewed,tul,us
2015-01-14T01:42:36.000Z,36.3318,-97.516,7.158,3.1,ml,,79,,0.52,us,usc000tfhw,2015-04-10T18:56:33.040Z,"6 km ENE of Covington, Oklahoma",earthquake,1.5,7.5,,,reviewed,tul,tul
2015-01-14T03:45:52.000Z,36.7276,-98.3125,4.915,3.3,ml,,111,,0.76,us,usc000tfit,2015-04-10T18:56:33.040Z,"4 km SE of Cherokee, Oklahoma",earthquake,4.5,7.9,,,reviewed,tul,tul
2015-01-14T10:44:35.040Z,40.3195,-124.6121667,16.159,4.28,mw,47,233,0.2505,0.12,nc,nc72381011,2020-05-02T03:30:25.207Z,"41 km SW of Ferndale, California",earthquake,0.56,0.42,,9,reviewed,nc,nc
2015-01-14T18:23:11.800Z,35.8765,-97.2447,5.269,3,ml,,69,,0.61,us,usc000tfrx,2015-04-10T18:56:33.040Z,"3 km N of Meridian, Oklahoma",earthquake,1.5,7.6,,,reviewed,tul,tul
2015-01-15T06:57:07.400Z,36.9518,-97.6158,5,3,ml,,68,,0.39,us,usc000tfyb,2015-04-20T15:34:42.040Z,"4 km NE of Renfrow, Oklahoma",earthquake,0.9,2,,,reviewed,tul,tul
2015-01-15T07:36:31.200Z,36.3294,-97.5209,7.045,3.3,ml,,57,,0.49,us,usc000tfyh,2015-04-20T15:34:42.040Z,"6 km ENE of Covington, Oklahoma",earthquake,1.4,5.3,,,reviewed,tul,tul
2015-01-15T07:47:28.100Z,36.715,-97.8734,5.58,3.1,mb_lg,,86,,0.73,us,usc000tfyn,2015-04-20T15:34:43.040Z,"7 km W of Jefferson, Oklahoma",earthquake,1.2,7,0.058,82,reviewed,tul,us
2015-01-15T18:47:20.800Z,36.9524,-97.6149,5.049,3.6,ml,,68,,0.68,us,usc000tg6m,2015-04-20T15:34:46.040Z,"4 km NE of Renfrow, Oklahoma",earthquake,2.1,6.3,,,reviewed,tul,tul
2015-01-15T20:11:31.300Z,44.4375,-114.118,12.6,3.5,md,,53,0.169,0.77,us,usc000tg7k,2015-04-20T15:34:46.040Z,"11 km SE of Challis, Idaho",earthquake,5.2,7.2,,,reviewed,mb,mb
2015-01-15T20:51:02.400Z,44.4435,-114.146,12,3.2,md,,53,0.153,0.71,us,usb000tina,2015-04-20T15:34:46.040Z,"9 km SE of Challis, Idaho",earthquake,5,7.6,,,reviewed,mb,mb
2015-01-16T03:58:19.400Z,35.8155,-97.4399,6,3.1,mb_lg,,101,,0.6,us,usc000tgbn,2015-04-20T15:34:48.040Z,"7 km S of Guthrie, Oklahoma",earthquake,3.1,7.4,0.056,84,reviewed,tul,us
2015-01-16T06:53:31.300Z,36.9377,-97.9071,4.546,3,ml,,55,,0.58,us,usc000tgce,2015-04-20T15:34:49.040Z,"6 km NNE of Wakita, Oklahoma",earthquake,2.9,7.5,,,reviewed,tul,tul
2015-01-16T13:05:28.720Z,49.4297,-66.7949,18,4.1,mb,,,,0.82,us,usc000tgdg,2016-05-26T21:29:16.740Z,"37 km NNW of Cap-Chat, Canada",earthquake,4.7,1.9,0.157,11,reviewed,ott,us
2015-01-16T13:41:31.600Z,36.4888,-99.0853,7.684,3.1,ml,,197,,0.49,us,usc000tgdp,2015-04-20T15:34:51.040Z,"5 km NW of Quinlan, Oklahoma",earthquake,4.1,5.8,,,reviewed,tul,tul
2015-01-16T19:24:31.824Z,41.9032,-119.6358,7.5,3,ml,7,120.94,0.128,0.2119,nn,nn00477529,2018-06-29T23:43:53.642Z,"43 km E of Fort Bidwell, California",earthquake,,3.6,0.32,7,reviewed,nn,nn
2015-01-16T22:29:34.000Z,36.6032,-97.6125,5.645,3.4,ml,,64,,0.63,us,usc000tgmg,2015-04-20T15:34:54.040Z,"6 km NE of Hunter, Oklahoma",earthquake,1.4,7.8,,,reviewed,tul,tul
2015-01-17T01:04:17.100Z,36.93,-98.0313,5,3.2,ml,,110,,0.44,us,usc000tgns,2015-04-20T15:34:55.040Z,"7 km S of Manchester, Oklahoma",earthquake,3.8,5.7,,,reviewed,tul,tul
2015-01-17T06:33:41.400Z,36.603,-98.2171,5,3.4,mb_lg,,120,,0.61,us,usc000tgpe,2015-04-20T15:34:56.040Z,"7 km SSW of Jet, Oklahoma",earthquake,1.8,7.7,0.052,109,reviewed,tul,us
2015-01-17T17:47:26.100Z,36.2888,-96.8061,5,3.1,mb_lg,,64,,0.72,us,usc000tgs3,2015-04-20T15:34:58.040Z,"5 km S of Pawnee, Oklahoma",earthquake,1.6,6.7,0.061,69,reviewed,tul,us
2015-01-17T22:42:13.200Z,35.8936,-97.2665,6.898,3.2,ml,,64,,0.42,us,usc000tgv8,2015-04-20T16:05:33.040Z,"5 km S of Langston, Oklahoma",earthquake,1.7,7.7,,,reviewed,tul,tul
2015-01-17T23:21:28.840Z,34.9487,-113.2383,11.71,3.1,ml,,42,0.551,0.56,us,usc000tgv7,2016-03-11T04:29:07.937Z,"40 km N of Bagdad, Arizona",earthquake,3.4,8.4,0.06,52,reviewed,us,us
2015-01-18T10:17:26.700Z,36.7989,-98.2708,6.003,3.1,mb_lg,,149,,0.61,us,usc000tgxs,2015-04-20T16:05:33.040Z,"9 km ENE of Cherokee, Oklahoma",earthquake,3.2,7.5,0.059,78,reviewed,tul,us
2015-01-18T13:23:43.010Z,33.3383333,-116.3316667,12.289,3.68,ml,86,26,0.03187,0.17,ci,ci37306536,2016-03-11T21:08:13.874Z,"10km NNE of Borrego Springs, CA",earthquake,0.14,0.37,0.166,200,reviewed,ci,ci
2015-01-18T16:23:04.600Z,36.7234,-97.8273,4.952,3,mb_lg,,81,,0.56,us,usc000tgyx,2015-04-20T16:05:34.040Z,"3 km W of Jefferson, Oklahoma",earthquake,3.5,7.8,0.066,60,reviewed,tul,us
2015-01-18T23:54:38.800Z,36.9745,-97.8559,5,3.1,ml,,66,,0.57,us,usc000th1l,2015-07-26T19:26:53.110Z,"11 km S of Bluff City, Kansas",earthquake,3.2,2,,,reviewed,tul,tul
2015-01-19T01:01:03.300Z,36.8175,-97.709,4.946,3.8,ml,,57,,0.8,us,usc000th1v,2015-04-20T16:05:34.040Z,"2 km ENE of Medford, Oklahoma",earthquake,2.7,6.6,,,reviewed,tul,tul
2015-01-19T09:54:31.660Z,37.2146,-97.8723,5,3.5,mwr,,23,0.017,0.62,us,usc000th35,2020-03-20T02:39:52.377Z,"2 km NW of Freeport, Kansas",earthquake,4.9,2,0.078,16,reviewed,us,us
