time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-01-12T20:24:46.740Z,38.8135,-122.8161667,1.9,4.53,mw,103,25,0.01081,0.05,nc,nc72141176,2020-05-12T03:05:13.464Z,"8 km W of Cobb, California",earthquake,0.08,0.14,,10,reviewed,nc,nc
2014-01-13T17:40:21.580Z,32.9391,-97.5529,5,3.1,mb_lg,,53,0.014,0.61,us,usc000m283,2020-03-19T22:26:04.176Z,"2 km ESE of Reno, Texas",earthquake,,1.9,0.084,41,reviewed,us,us
2014-01-14T02:27:29.140Z,31.1865,-115.9478333,15.534,3.02,ml,4,211,0.4366,0.28,ci,ci11413578,2016-03-11T13:02:13.212Z,"83km SE of Maneadero, B.C., MX",earthquake,3.45,2.82,0.057,7,reviewed,ci,ci
2014-01-14T06:10:22.871Z,38.57,-118.4446,8.7,3.8,ml,14,65.64,0.084,0.119,nn,nn00434307,2018-06-29T23:00:51.630Z,"16 km ENE of Hawthorne, Nevada",earthquake,,1.5,0.26,5,reviewed,nn,nn
2014-01-15T04:52:35.730Z,36.8568333,-121.4288333,9.973,3.2,ml,109,21,0.02162,0.09,nc,nc72143896,2017-02-02T22:24:12.580Z,"2 km WNW of Hollister, California",earthquake,0.09,0.18,0.15,45,reviewed,nc,nc
2014-01-15T08:18:14.870Z,36.5725,-121.035,7.622,3.03,ml,80,130,0.007207,0.14,nc,nc72140560,2017-02-02T22:25:44.310Z,"30 km ENE of Soledad, California",earthquake,0.17,0.27,0.215,22,reviewed,nc,nc
2014-01-15T09:35:18.870Z,34.143,-117.4425,2.934,4.43,mw,166,22,,0.19,ci,ci11413954,2020-07-09T21:11:06.981Z,"5km NNE of Fontana, CA",earthquake,0.15,0.41,,6,reviewed,ci,ci
2014-01-16T00:24:54.610Z,26.6848,-110.9906,10,4.1,md,,214,1.282,1.26,us,usc000mhbk,2014-03-22T00:05:15.000Z,"82 km NNE of Loreto, Mexico",earthquake,,2,,6,reviewed,us,unm
2014-01-16T07:40:06.110Z,33.8293333,-117.687,9.955,3.63,ml,167,19,0.07323,0.24,ci,ci11414394,2016-03-11T18:39:49.851Z,"12km E of Villa Park, CA",earthquake,0.14,0.47,0.306,248,reviewed,ci,ci
2014-01-16T09:50:03.770Z,34.1376667,-117.4376667,2.38,3.19,ml,131,19,0.03801,0.21,ci,ci11414410,2016-03-11T05:55:10.640Z,"5km NNE of Fontana, CA",earthquake,0.14,0.5,0.158,239,reviewed,ci,ci
2014-01-18T06:37:37.200Z,36.3941667,-116.9358333,8.122,3.15,ml,24,55,0.09349,0.13,ci,ci11415114,2018-06-29T23:01:23.963Z,"10km SW of Furnace Creek, CA",earthquake,0.33,0.72,0.076,41,reviewed,ci,ci
2014-01-18T16:35:21.790Z,36.7655,-121.3595,8.564,3.01,ml,82,30,0.01351,0.21,nc,nc72142850,2017-02-02T23:00:28.780Z,"4 km SW of Tres Pinos, California",earthquake,0.19,0.47,0.182,39,reviewed,nc,nc
2014-01-18T22:09:04.177Z,38.5696,-118.4437,7.1,3.1,ml,21,83.43,0.085,0.1132,nn,nn00435026,2018-06-29T23:01:21.328Z,"16 km ENE of Hawthorne, Nevada",earthquake,,1.3,0.42,6,reviewed,nn,nn
2014-01-19T08:27:11.700Z,25.593,-99.287,11.8,4.1,md,,,,1.38,us,usc000mh7m,2014-03-22T00:05:23.000Z,"12 km SSW of China, Mexico",earthquake,,4.8,,7,reviewed,unm,unm
2014-01-19T22:47:48.950Z,36.9831667,-121.4658333,3.773,3.06,ml,109,56,0.04505,0.1,nc,nc72143400,2017-02-02T23:09:59.930Z,"9 km ESE of Gilroy, California",earthquake,0.1,0.26,0.152,44,reviewed,nc,nc
2014-01-20T05:16:34.050Z,27.6403,-105.3126,5,4,md,,164,0.769,1.35,us,usc000mh7v,2014-03-22T00:05:25.000Z,"6 km NNE of Conchos, Mexico",earthquake,,2,,8,reviewed,us,unm
2014-01-20T08:38:37.120Z,27.6833,-105.7118,11.08,4.5,md,,110,0.746,1.18,us,usb000m4m7,2014-03-22T00:05:26.000Z,"27 km NNE of Valle de Zaragoza, Mexico",earthquake,,3.1,,16,reviewed,us,unm
2014-01-20T08:45:47.630Z,27.7107,-105.6364,14.49,4,md,,179,0.772,0.57,us,usc000mhbs,2014-03-22T00:05:26.000Z,"21 km SW of Naica, Mexico",earthquake,,8,,7,reviewed,us,unm
2014-01-20T09:32:58.280Z,36.8171667,-121.5416667,4.762,3.06,ml,87,34,0.02883,0.12,nc,nc72143605,2017-02-02T23:13:33.370Z,"3 km S of San Juan Bautista, California",earthquake,0.14,0.26,0.13,42,reviewed,nc,nc
2014-01-21T11:11:11.640Z,38.8393333,-122.8385,1.733,3.87,mw,94,23,0.002703,0.06,nc,nc72144240,2017-03-17T23:03:24.232Z,"10 km W of Cobb, California",earthquake,0.09,0.13,,5,reviewed,nc,nc
2014-01-22T18:45:03.990Z,37.2279,-104.6421,4.37,3.6,ml,,55,0.205,0.85,us,usb000m6bd,2015-01-30T11:46:15.355Z,"9 km NNW of Cokedale, Colorado",earthquake,,7.9,0.067,53,reviewed,us,us
2014-01-24T04:40:17.370Z,40.625,-116.6075,9.2,3.8,ml,11,122.32,1.045,0.1396,nn,nn00437325,2018-06-29T23:02:08.880Z,"23 km N of Crescent Valley, Nevada",earthquake,,33.2,0.11,7,reviewed,nn,nn
2014-01-24T09:08:07.062Z,40.6358,-116.6154,7.7,3.1,ml,12,123,1.05,0.1159,nn,nn00435755,2018-06-29T23:02:09.184Z,"24 km N of Crescent Valley, Nevada",earthquake,,20.8,0.26,7,reviewed,nn,nn
2014-01-24T11:26:36.500Z,44.6345,-116.0345,0.2,3,md,,198,0.929,1.14,us,usb000m7b5,2016-07-22T19:24:08.170Z,"11 km SSE of Donnelly, Idaho",earthquake,,7,0.5,3,reviewed,mb,mb
2014-01-24T13:53:28.280Z,42.6121667,-123.9563333,4.3,3.83,ml,19,107,0.2302,0.27,uw,uw60675057,2016-07-22T19:24:08.470Z,"31 km SSE of Powers, Oregon",earthquake,0.69,31.61,0.185,83,reviewed,uw,uw
2014-01-26T00:03:13.164Z,37.1706,-115.6017,10.5,3.1,ml,21,90.21,0.312,0.1397,nn,nn00435960,2018-06-29T23:02:20.559Z,"44 km WSW of Alamo, Nevada",earthquake,,5.4,0.3,14,reviewed,nn,nn
2014-01-26T06:38:18.200Z,35.1097,-96.1792,2.54,3.1,ml,,,,0.68,us,usb000m8ar,2015-01-30T03:38:19.182Z,"4 km WNW of Lamar, Oklahoma",earthquake,,6.9,,,reviewed,tul,tul
2014-01-26T23:00:55.780Z,27.715,-105.6163,12.18,4.1,mb,,84,0.778,1.1,us,usb000m8kh,2014-03-27T18:15:43.000Z,"19 km SW of Naica, Mexico",earthquake,,5.2,0.185,8,reviewed,us,us
2014-01-27T04:06:30.320Z,27.7412,-105.3773,10,4,md,,134,0.842,0.66,us,usc000mheb,2014-03-27T18:15:44.000Z,"17 km SE of Naica, Mexico",earthquake,,1.6,,7,reviewed,us,unm
2014-01-27T12:42:38.020Z,33.6446667,-116.7385,15.085,3.19,ml,99,18,0.05515,0.16,ci,ci11418122,2016-03-11T18:40:39.282Z,"11km S of Idyllwild, CA",earthquake,0.14,0.26,0.144,225,reviewed,ci,ci
2014-01-27T23:35:33.750Z,35.3125,-118.4963333,6.594,3.39,ml,55,39,0.06531,0.15,ci,ci11418410,2016-03-11T20:42:45.807Z,"20km NNW of Tehachapi, CA",earthquake,0.2,0.55,0.145,233,reviewed,ci,ci
2014-01-28T15:05:01.590Z,35.6,-97.389,5.5,3,ml,,,,0.5,us,usc000mc7l,2020-03-19T22:26:36.729Z,"8 km NE of Lake Aluma, Oklahoma",earthquake,,3,,,reviewed,tul,tul
2014-01-28T16:20:11.480Z,37.326,-114.121,7.26,4.11,ml,22,84,0.2351,0.19,uu,uu60053232,2021-05-05T21:03:46.140Z,"37 km W of Veyo, Utah",earthquake,0.53,0.77,0.206,22,reviewed,uu,uu
2014-01-28T16:27:30.452Z,39.424,-119.5669,9.3,3.2,ml,30,81.88,0.141,0.1031,nn,nn00436230,2018-06-29T23:02:33.475Z,"14 km NNE of Virginia City, Nevada",earthquake,,1.4,0.32,8,reviewed,nn,nn
2014-01-29T01:30:27.550Z,37.324,-114.1113333,7.05,4.02,ml,24,84,0.2286,0.15,uu,uu60053437,2021-05-05T21:03:48.020Z,"37 km W of Veyo, Utah",earthquake,0.53,0.62,0.206,23,reviewed,uu,uu
2014-01-29T01:39:00.630Z,37.3323333,-114.1243333,6.97,3.05,ml,20,111,0.2416,0.14,uu,uu60053452,2018-09-12T18:15:17.460Z,"38 km W of Veyo, Utah",earthquake,0.68,0.81,0.152,10,reviewed,uu,uu
2014-01-29T01:39:15.490Z,37.334,-114.1261667,8.67,3.01,ml,7,184,0.2438,0.1,uu,uu60002725,2018-09-12T18:15:19.060Z,"38 km W of Veyo, Utah",earthquake,1.23,1.66,0.125,6,reviewed,uu,uu
2014-01-29T02:07:14.740Z,35.9446,-96.9111,5,3,ml,,,,0.64,us,usc000mcpn,2015-01-30T12:22:54.905Z,"6 km NNW of Agra, Oklahoma",earthquake,,4.4,,,reviewed,tul,tul
2014-01-29T02:24:06.740Z,35.943,-96.908,5,3.2,ml,,,,0.6,us,usc000mcld,2020-03-19T21:36:15.903Z,"6 km NNW of Agra, Oklahoma",earthquake,,6.8,,,reviewed,tul,tul
2014-01-30T04:50:30.580Z,35.947,-96.9153,5.77,3.2,ml,,,,0.37,us,usc000mdes,2020-03-19T22:27:06.893Z,"6 km NW of Agra, Oklahoma",earthquake,,4.3,,,reviewed,tul,tul
2014-01-30T07:00:00.779Z,39.4211,-119.5675,8.9,3.2,ml,30,81.88,0.141,0.1249,nn,nn00436637,2018-06-29T23:02:50.010Z,"14 km NNE of Virginia City, Nevada",earthquake,,1.5,0.17,9,reviewed,nn,nn
2014-01-30T10:32:02.220Z,39.4189,-119.5759,12.1,3.2,ml,31,80.84,0.136,0.0953,nn,nn00436662,2018-06-29T23:02:50.454Z,"13 km NNE of Virginia City, Nevada",earthquake,,1.1,0.49,10,reviewed,nn,nn
2014-01-30T11:22:58.788Z,39.4211,-119.5656,9.3,3.1,ml,26,82.15,0.142,0.1231,nn,nn00436673,2018-06-29T23:02:57.781Z,"14 km NNE of Virginia City, Nevada",earthquake,,1.7,0.23,10,reviewed,nn,nn
2014-01-31T15:52:56.570Z,36.6532,-98.2081,8.82,3.1,ml,,,,1.54,us,usc000mejv,2015-01-31T00:41:43.619Z,"2 km WSW of Jet, Oklahoma",earthquake,,6.7,,,reviewed,tul,tul
2014-02-01T01:25:17.720Z,34.216,-119.5676667,12.805,3.13,ml,46,60,,0.51,ci,ci11419778,2016-03-12T02:18:26.326Z,"21km SSW of Carpinteria, CA",earthquake,0.61,1.28,0.122,171,reviewed,ci,ci
2014-02-01T09:08:02.300Z,35.9505,-96.9074,5,3.6,mwr,,,,0.39,us,usc000mf70,2020-03-19T22:27:40.256Z,"6 km NNW of Agra, Oklahoma",earthquake,,2,0.05,38,reviewed,tul,us
2014-02-03T06:59:18.010Z,34.0631667,-117.553,14.942,3.07,ml,158,17,0.05886,0.23,ci,ci11420386,2016-03-12T04:10:46.868Z,"7km E of Ontario, CA",earthquake,0.14,0.36,0.176,231,reviewed,ci,ci
2014-02-03T09:03:21.580Z,37.132,-97.7684,5,3.6,mwr,,30,0.649,0.44,us,usc000mg0h,2020-03-19T22:29:35.562Z,"10 km SE of Freeport, Kansas",earthquake,,2,,,reviewed,us,slm
2014-02-03T13:12:06.340Z,32.5726667,-115.7006667,12.934,3.24,ml,32,87,0.1877,0.22,ci,ci11420466,2016-03-11T05:56:25.030Z,"11km W of Progreso, B.C., MX",earthquake,0.36,0.86,0.148,165,reviewed,ci,ci
2014-02-03T20:29:08.780Z,47.3228333,-122.4,23.808,3.02,ml,51,37,0.02954,0.29,uw,uw60686921,2017-04-02T03:06:20.937Z,"2 km ENE of Dash Point, Washington",earthquake,0.31,0.58,0.22,156,reviewed,uw,uw
2014-02-04T05:31:19.310Z,35.0263333,-119.1153333,11.768,3.59,ml,66,34,,0.27,ci,ci11420690,2016-03-11T16:46:52.387Z,"19km WNW of Grapevine, CA",earthquake,0.26,0.67,0.181,241,reviewed,ci,ci
2014-02-04T13:21:48.300Z,32.1751667,-115.1745,18.394,3.04,ml,8,238,0.2675,0.13,ci,ci11420746,2016-03-11T04:05:24.802Z,"6km S of Alberto Oviedo Mota, B.C., MX",earthquake,1.01,0.9,0.164,38,reviewed,ci,ci
2014-02-04T14:08:17.140Z,37.1428,-97.7874,5,3.3,mb_lg,,36,0.656,0.67,us,usc000mgyu,2015-01-30T13:13:40.863Z,"8 km SE of Freeport, Kansas",earthquake,,2,0.056,93,reviewed,us,us
2014-02-04T15:59:51.270Z,36.1286,-97.3101,5,3,ml,,,,0.41,us,usc000mh1z,2015-01-30T16:28:17.032Z,"6 km ESE of Orlando, Oklahoma",earthquake,,2,,,reviewed,tul,tul
2014-02-05T09:08:06.350Z,37.6288333,-119.027,2.501,3.06,mw,41,32,0.01081,0.07,nc,nc72156066,2018-06-29T23:03:55.455Z,"5 km WSW of Mammoth Lakes, California",earthquake,0.21,0.22,,2,reviewed,nc,nc
2014-02-05T12:51:19.900Z,31.2083333,-115.8953333,2.384,3.25,ml,4,203,0.4025,0.15,ci,ci11421090,2016-03-11T09:32:16.760Z,"85km SE of Maneadero, B.C., MX",earthquake,2,3.98,0.086,67,reviewed,ci,ci
2014-02-05T23:15:40.000Z,36.8361,-97.7503,10.649,3.5,ml,,,,1.23,us,usc000mirk,2015-01-29T22:24:18.230Z,"3 km NNW of Medford, Oklahoma",earthquake,,7.2,,,reviewed,tul,tul
2014-02-06T02:55:42.070Z,40.2918333,-124.5098333,13.627,3.56,mw,24,235,0.1748,0.09,nc,nc72157001,2017-03-17T23:04:22.428Z,"37 km SSW of Ferndale, California",earthquake,0.59,0.26,,5,reviewed,nc,nc
2014-02-06T12:48:08.630Z,36.7464,-98.2949,4.45,3.3,ml,,,,1.34,us,usc000mj5f,2015-01-30T11:19:52.753Z,"5 km E of Cherokee, Oklahoma",earthquake,,3.3,,,reviewed,tul,tul
2014-02-06T19:42:21.030Z,35.526,-121.271,2.927,4.13,mw,88,201,0.1369,0.1,nc,nc72157621,2020-05-02T03:19:19.102Z,"14 km SSW of San Simeon, California",earthquake,0.3,0.69,,7,reviewed,nc,nc
2014-02-07T15:45:06.510Z,45.0958333,-73.646,12,2.42,ml,44,60,,0.38,ld,ld60063426,2021-05-13T21:59:17.902Z,"15 km NNW of Mooers, New York",earthquake,0.33,31.61,0.17,23,reviewed,ld,ld
2014-02-07T20:49:52.550Z,43.601,-99.0688,5,3,mb_lg,,78,0.845,0.83,us,usc000mkjh,2014-04-22T18:30:08.000Z,"11 km NE of Bijou Hills, South Dakota",earthquake,,2,0.092,38,reviewed,us,us
2014-02-07T21:51:51.730Z,32.1738333,-115.7841667,10.929,3.65,ml,27,162,0.2185,0.32,ci,ci11421970,2016-03-11T14:55:11.368Z,"49km SSW of Progreso, B.C., MX",earthquake,0.67,2.63,0.201,204,reviewed,ci,ci
2014-02-09T02:16:02.000Z,35.893,-97.292,5,4.1,mwr,,,,0.88,us,usc000mlar,2020-07-10T19:00:32.888Z,"6 km SSW of Langston, Oklahoma",earthquake,,1.9,0.044,50,reviewed,tul,us
2014-02-10T21:58:22.990Z,35.5346667,-121.2565,3.536,3.05,ml,89,198,0.1477,0.1,nc,nc72162126,2017-02-03T03:33:25.200Z,"13 km SSW of San Simeon, California",earthquake,0.28,0.65,0.083,8,reviewed,nc,nc
2014-02-10T23:37:39.000Z,35.8162,-96.9324,5,3.5,mwr,,,,0.75,us,usc000mmn2,2020-03-19T22:30:54.700Z,"6 km SSE of Tryon, Oklahoma",earthquake,,2,0.057,30,reviewed,tul,us
2014-02-11T03:19:54.040Z,36.8657,-97.7345,5,3,ml,,,,0.41,us,usc000mmsb,2014-04-22T18:30:12.000Z,"6 km N of Medford, Oklahoma",earthquake,,1.6,,,reviewed,tul,tul
2014-02-11T04:14:49.270Z,25.4287,-99.1288,40.6,4,mb,,81,0.61,0.76,us,usc000n4cr,2014-04-22T18:30:12.000Z,"31 km SSE of China, Mexico",earthquake,,9.5,0.259,4,reviewed,us,us
2014-02-11T08:49:21.400Z,36.1265,-97.2952,7.78,3,ml,,,,0.7,us,usc000mmvl,2015-01-30T17:53:58.143Z,"7 km ESE of Orlando, Oklahoma",earthquake,,6.6,,,reviewed,tul,tul
2014-02-11T23:03:16.770Z,44.7463333,-110.795,10.77,3.47,ml,39,61,,0.2,uu,uu60055257,2020-06-19T17:40:15.070Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.37,0.52,0.258,10,reviewed,uu,uu
2014-02-12T12:41:37.000Z,36.9963,-97.9271,10.42,3.4,ml,,,,0.94,us,usc000mp06,2015-01-30T14:46:23.390Z,"9 km E of Manchester, Oklahoma",earthquake,,7.7,,,reviewed,tul,tul
2014-02-13T04:57:38.020Z,43.64,-78.3958333,5,2.46,ml,35,97,0.4076,0.38,ld,ld60064321,2021-05-13T21:59:18.980Z,"34 km N of Lyndonville, New York",earthquake,0.4,31.61,0.18,25,reviewed,ld,ld
2014-02-13T21:02:59.990Z,27.8322,-105.6929,10,4,md,,141,0.893,0.12,us,usc000n4dk,2014-04-30T21:18:19.000Z,"19 km W of Naica, Mexico",earthquake,,1.9,,4,reviewed,us,unm
2014-02-14T15:07:23.420Z,35.9385,-120.4886667,9.661,3.2,mw,90,42,0.01622,0.07,nc,nc72167161,2017-02-03T04:59:09.640Z,"6 km NW of Parkfield, California",earthquake,0.11,0.16,,4,reviewed,nc,nc
2014-02-14T20:46:15.500Z,35.7756,-97.4693,5,3,ml,,113,,0.76,us,usc000mr2p,2015-01-30T05:34:43.043Z,"12 km SSW of Guthrie, Oklahoma",earthquake,,7,,,reviewed,tul,tul
2014-02-15T00:19:12.990Z,35.7818,-97.4807,5,3.1,ml,,,,0.39,us,usc000mr0g,2020-03-19T22:31:51.359Z,"11 km SE of Cedar Valley, Oklahoma",earthquake,,7.3,,,reviewed,tul,tul
2014-02-15T03:23:38.150Z,33.8166667,-82.092,5.18,4.1,mw,21,110,0.2289,0.38,se,se610610,2020-07-10T14:36:43.278Z,"12 km ENE of Parksville, South Carolina",earthquake,0.6,0.8,0.765,11,reviewed,se,se
2014-02-15T10:23:53.340Z,44.7741667,-111.0835,8.15,3,ml,36,80,,0.17,uu,uu60055922,2018-09-12T18:32:46.690Z,"8 km E of Hebgen Lake Estates, Montana",earthquake,0.31,0.51,0.379,7,reviewed,uu,uu
2014-02-15T23:20:46.200Z,37.2918,-97.6446,5,3.1,mb_lg,,132,0.831,0.79,us,usc000mt94,2015-01-30T21:50:17.213Z,"4 km NE of Milan, Kansas",earthquake,,1.9,0.086,36,reviewed,us,us
2014-02-16T01:51:47.800Z,35.781,-97.477,5,3.3,ml,,,,1.41,us,usc000mrdm,2020-03-19T22:32:25.057Z,"11 km SSW of Guthrie, Oklahoma",earthquake,,3.8,,,reviewed,tul,tul
2014-02-16T16:31:04.560Z,35.8723333,-121.4943333,8.977,3.16,ml,139,191,0.1072,0.13,nc,nc72168931,2017-02-03T05:30:27.240Z,"37 km NW of San Simeon, California",earthquake,0.32,0.22,0.165,26,reviewed,nc,nc
2014-02-16T20:23:35.810Z,33.8301667,-82.0656667,6.99,3,mw,20,109,0.2032,0.38,se,se610611,2016-04-07T18:14:28.090Z,"13 km WNW of Edgefield, South Carolina",earthquake,0.6,1,0.457,10,reviewed,se,se
2014-02-17T04:54:59.000Z,35.776,-97.469,7.4,3.8,mwr,,,,1.31,us,usc000mrse,2020-03-19T21:36:44.888Z,"12 km SSW of Guthrie, Oklahoma",earthquake,,5.3,0.066,22,reviewed,tul,us
2014-02-17T05:02:11.780Z,35.777,-97.466,5.39,3.2,ml,,,,0.61,us,usc000nszq,2015-01-31T05:07:27.206Z,"11 km SSW of Guthrie, Oklahoma",earthquake,,6.9,,,reviewed,tul,tul
2014-02-17T12:57:39.000Z,35.772,-97.463,5,3.1,ml,,,,0.47,us,usc000mrza,2020-03-19T22:33:02.275Z,"12 km SSW of Guthrie, Oklahoma",earthquake,,4.6,,,reviewed,tul,tul
2014-02-17T14:19:13.770Z,35.775,-97.475,4.4,3,ml,,,,0.43,us,usc000ms02,2015-01-29T22:05:41.976Z,"12 km SSW of Guthrie, Oklahoma",earthquake,,6.6,,,reviewed,tul,tul
2014-02-18T11:53:51.140Z,35.777,-97.467,5.03,3.4,ml,,,,0.97,us,usc000msmc,2020-03-19T22:33:34.848Z,"11 km SSW of Guthrie, Oklahoma",earthquake,,5.4,,,reviewed,tul,tul
2014-02-18T12:16:44.020Z,35.77,-97.459,5.14,3.2,ml,,,,0.97,us,usc000msmq,2015-01-30T01:50:40.745Z,"12 km SSW of Guthrie, Oklahoma",earthquake,,4.2,,,reviewed,tul,tul
2014-02-19T04:00:02.800Z,31.5766667,-115.504,8.503,3.69,ml,3,174,0.5309,0.17,ci,ci15468257,2016-03-12T00:28:18.141Z,"79km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.6,31.61,0.176,20,reviewed,ci,ci
2014-02-19T04:09:15.110Z,31.5721667,-115.5203333,8.829,3.47,ml,4,146,0.5275,0.17,ci,ci15468265,2016-03-12T00:28:19.838Z,"80km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.65,31.61,0.188,162,reviewed,ci,ci
2014-02-19T04:12:50.010Z,31.573,-115.4985,8.829,3.43,ml,3,174,0.527,0.14,ci,ci15468273,2016-03-12T04:11:56.254Z,"79km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.25,31.61,0.184,131,reviewed,ci,ci
2014-02-19T16:44:56.980Z,35.777,-97.466,6.1,3.1,ml,,,,0.61,us,usc000mtjk,2020-03-19T22:34:09.853Z,"11 km SSW of Guthrie, Oklahoma",earthquake,,7.3,,,reviewed,tul,tul
2014-02-20T00:34:41.600Z,35.3081667,-118.4901667,2.709,3.68,ml,53,39,0.1037,0.1,ci,ci37189912,2016-03-12T06:03:09.732Z,"20km N of Tehachapi, CA",earthquake,0.21,1.05,0.145,239,reviewed,ci,ci
2014-02-21T09:03:02.480Z,40.3443333,-124.3455,30.124,3.08,ml,24,217,0.04865,0.13,nc,nc72172021,2017-02-03T06:25:50.720Z,"25 km SW of Scotia, California",earthquake,0.71,0.47,0.218,23,reviewed,nc,nc
