time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-02-20T12:25:43.500Z,37.8435,-121.9733333,5.57,2.63,md,65,58,0.02072,0.09,nc,nc72972576,2018-02-21T17:51:50.701Z,"2km NW of Diablo, CA",earthquake,0.1,0.17,0.287,45,reviewed,nc,nc
2018-03-22T12:38:34.370Z,38.4168333,-111.6543333,14.99,2.63,ml,23,72,0.3574,0.18,uu,uu60274917,2018-03-22T14:40:16.240Z,"1km NNW of Loa, Utah",earthquake,0.4,0.97,0.122,12,reviewed,uu,uu
2018-02-22T22:26:42.570Z,44.7481667,-110.9931667,9.3,2.62,ml,28,70,0.0145,0.15,uu,uu60272047,2018-03-11T22:38:14.040Z,"12km NE of West Yellowstone, Montana",earthquake,0.32,0.61,0.147,5,reviewed,uu,uu
2018-03-14T17:01:59.560Z,44.2626667,-114.5698333,12.22,2.62,ml,12,106,0.709,0.3,mb,mb80286149,2018-03-14T17:31:31.540Z,"38km SW of Challis, Idaho",earthquake,1.02,2.72,0.23,11,reviewed,mb,mb
2018-01-16T06:43:54.350Z,36.059,-120.1558333,10.52,2.61,md,61,75,0.03749,0.09,nc,nc72954755,2018-01-17T04:52:02.632Z,"7km NNW of Avenal, CA",earthquake,0.23,0.34,0.178,68,reviewed,nc,nc
2018-01-24T06:03:39.120Z,36.9396667,-121.6635,7.51,2.61,md,53,49,0.008857,0.08,nc,nc72957821,2018-01-25T18:12:42.512Z,"6km NNW of Aromas, CA",earthquake,0.15,0.26,0.215,51,reviewed,nc,nc
2018-02-07T08:00:36.080Z,33.4856667,-116.7986667,4.2,2.61,ml,132,12,0.02094,0.22,ci,ci37868447,2018-02-08T01:12:43.180Z,"8km NE of Aguanga, CA",earthquake,0.12,0.37,0.148,26,reviewed,ci,ci
2018-02-22T08:49:07.830Z,44.7506667,-110.9936667,10.08,2.61,ml,23,71,0.01242,0.17,uu,uu60271827,2018-03-11T11:42:43.040Z,"13km NE of West Yellowstone, Montana",earthquake,0.37,0.67,0.127,4,reviewed,uu,uu
2018-03-20T14:50:31.300Z,48.1585,-122.7491667,21.72,2.61,ml,26,38,0.1521,0.2,uw,uw61356222,2018-03-21T03:17:19.215Z,"4km N of Port Townsend, Washington",earthquake,0.38,0.75,0.147,20,reviewed,uw,uw
2018-03-24T22:14:48.730Z,41.1828333,-121.914,10.06,2.61,md,28,60,0.165,0.16,nc,nc72989721,2018-03-27T16:02:03.914Z,"18km N of Big Bend, CA",earthquake,0.33,1.48,0.138,28,reviewed,nc,nc
2018-03-27T16:27:07.140Z,38.21,-121.8161667,22.86,2.61,md,47,155,0.05583,0.2,nc,nc72990716,2018-03-30T01:07:04.147Z,"12km WNW of Rio Vista, CA",earthquake,0.3,0.4,0.143,52,reviewed,nc,nc
2018-01-01T08:01:19.100Z,36.9544,-98.0124,4.692,2.6,ml,,103,,0.23,us,us1000byqx,2018-03-23T23:16:47.040Z,"22km S of Anthony, Kansas",earthquake,0.6,2,,,reviewed,tul,tul
2018-01-02T07:46:24.930Z,36.4711667,-121.045,1.8,2.6,md,73,101,0.0462,0.08,nc,nc72947681,2018-01-06T07:05:02.760Z,"11km SE of Pinnacles, CA",earthquake,0.15,0.28,0.218,97,reviewed,nc,nc
2018-01-06T17:02:11.400Z,36.1534,-98.2957,6.8,2.6,ml,,72,,0.63,us,us1000c1g8,2018-03-23T23:16:53.040Z,"4km NNE of Okeene, Oklahoma",earthquake,1.2,3.3,,,reviewed,tul,tul
2018-01-07T04:20:42.120Z,42.9508,-111.0172,5,2.6,ml,,98,0.195,0.41,us,us1000c1md,2018-03-23T23:16:53.040Z,"26km NNW of Afton, Wyoming",earthquake,1.3,1.9,0.057,40,reviewed,us,us
2018-01-08T20:04:42.900Z,36.1547,-97.6711,5,2.6,ml,,32,,0.16,us,us1000c25k,2018-04-03T01:40:23.040Z,"21km ENE of Hennessey, Oklahoma",earthquake,1.2,5.5,,,reviewed,tul,tul
2018-01-09T05:52:39.290Z,37.2023,-97.8087,5.6,2.6,ml,,95,0.056,0.25,us,us1000c2du,2018-04-03T01:40:23.040Z,"20km ENE of Anthony, Kansas",earthquake,2,4.5,0.151,18,reviewed,ismp,ismp
2018-01-12T10:06:39.189Z,39.3833,-119.7525,7.2,2.6,ml,38,31.96,0.012,0.209,nn,nn00617945,2018-04-03T01:40:28.040Z,"12km NW of Virginia City, Nevada",earthquake,,1.1,0.34,17,reviewed,nn,nn
2018-01-15T22:44:36.300Z,36.2038,-98.6823,4.564,2.6,ml,,33,,0.6,us,us2000cjth,2018-01-25T22:39:04.040Z,"19km WSW of Fairview, Oklahoma",earthquake,1.5,5.6,,,reviewed,tul,tul
2018-01-16T05:12:00.000Z,36.4524,-98.7692,6.938,2.6,ml,,74,,0.19,us,us2000cjus,2018-01-18T13:58:39.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.6,3.8,,,reviewed,tul,tul
2018-01-16T17:06:50.600Z,36.2025,-98.6891,6.051,2.6,ml,,88,,0.79,us,us2000ck3x,2018-02-13T16:02:43.938Z,"20km WSW of Fairview, Oklahoma",earthquake,1.1,5.2,,,reviewed,tul,tul
2018-01-19T01:35:36.000Z,34.9639,-97.6587,7.043,2.6,ml,,55,,0.91,us,us2000cl0f,2018-02-18T23:47:47.040Z,"15km NNW of Lindsay, Oklahoma",earthquake,1,4.8,,,reviewed,tul,tul
2018-01-20T05:25:09.580Z,37.2188,-97.8823,4.04,2.6,ml,,82,0.021,0.24,us,us2000clqj,2018-02-01T14:16:12.195Z,"14km ESE of Harper, Kansas",earthquake,1,1.7,0.184,19,reviewed,ismp,ismp
2018-01-21T04:37:24.260Z,37.7582,-84.663,11.14,2.6,md,,107,0.304,1.24,us,us2000cm4q,2018-02-01T06:23:18.731Z,"11km S of Wilmore, Kentucky",earthquake,1.1,8.3,0.033,8,reviewed,nm,nm
2018-01-22T01:20:53.240Z,33.2053333,-115.9603333,7.12,2.6,ml,72,24,0.07757,0.21,ci,ci38090328,2018-01-22T16:43:12.460Z,"10km S of Salton City, CA",earthquake,0.16,0.62,0.134,102,reviewed,ci,ci
2018-01-22T22:00:07.560Z,45.7528,-112.1203,5,2.6,ml,,72,0.399,0.73,us,us2000cmrg,2018-01-29T01:51:20.040Z,"13km S of Whitehall, Montana",earthquake,1.7,1.9,0.064,32,reviewed,us,us
2018-01-23T19:48:46.100Z,36.9518,-97.3648,7.959,2.6,ml,,77,,0.3,us,us2000cnar,2018-02-17T18:49:48.040Z,"17km NNW of Blackwell, Oklahoma",earthquake,1.4,4.1,,,reviewed,tul,tul
2018-01-25T20:11:55.200Z,36.9562,-97.3624,8.07,2.6,ml,,176,,0.38,us,us2000cpx2,2018-02-12T23:45:15.040Z,"18km NNW of Blackwell, Oklahoma",earthquake,1.4,7.8,,,reviewed,tul,tul
2018-01-27T01:41:06.790Z,42.5689,-111.4379,9.23,2.6,ml,,63,0.105,1.03,us,us2000cq83,2018-02-11T02:46:27.040Z,"16km SE of Soda Springs, Idaho",earthquake,1.4,7.9,0.053,46,reviewed,us,us
